           year          carbon        nitrogen
        2.38362        33.61077         2.03582
        2.38636        33.58718         2.03571
        2.38910        33.56363         2.03559
        2.39184        33.54012         2.03547
        2.39458        33.51664         2.03535
        2.39732        33.49321         2.03522
        2.40006        33.46981         2.03510
        2.40280        33.44645         2.03498
        2.40554        33.42313         2.03485
        2.40828        33.39985         2.03472
        2.41102        33.37660         2.03460
        2.41376        33.35339         2.03447
        2.41650        33.33022         2.03434
        2.41924        33.30709         2.03421
        2.42197        33.28400         2.03407
        2.42471        33.26094         2.03394
        2.42745        33.23792         2.03380
        2.43019        33.21494         2.03367
        2.43293        33.19199         2.03353
        2.43567        33.16908         2.03339
        2.43841        33.14621         2.03325
        2.44115        33.12337         2.03311
        2.44389        33.10057         2.03297
        2.44663        33.07781         2.03283
        2.44937        33.05509         2.03269
        2.45211        33.03240         2.03254
        2.45485        33.00975         2.03240
        2.45759        32.98713         2.03225
        2.46033        32.96455         2.03210
        2.46307        32.94201         2.03195
        2.46581        32.91950         2.03180
        2.46855        32.89703         2.03165
        2.47129        32.87459         2.03150
        2.47403        32.85219         2.03135
        2.47677        32.82983         2.03119
        2.47951        32.80750         2.03104
        2.48225        32.78521         2.03088
        2.48499        32.76295         2.03072
        2.48773        32.74073         2.03056
        2.49047        32.71854         2.03040
        2.49321        32.69639         2.03024
        2.49595        32.67427         2.03008
        2.49869        32.65219         2.02992
        2.50143        32.63014         2.02975
        2.50417        32.60813         2.02959
        2.50691        32.58615         2.02942
        2.50965        32.56421         2.02925
        2.51239        32.54230         2.02909
        2.51513        32.52043         2.02892
        2.51787        32.49859         2.02875
        2.52061        32.47678         2.02857
        2.52334        32.45501         2.02840
        2.52608        32.43328         2.02823
        2.52882        32.41157         2.02805
        2.53156        32.38991         2.02788
        2.53430        32.36827         2.02770
        2.53704        32.34667         2.02752
        2.53978        32.32510         2.02735
        2.54252        32.30357         2.02717
        2.54526        32.28207         2.02698
        2.54800        32.26060         2.02680
        2.55074        32.23917         2.02662
        2.55348        32.21777         2.02644
        2.55622        32.19641         2.02625
        2.55896        32.17507         2.02607
        2.56170        32.15377         2.02588
        2.56444        32.13251         2.02569
