        hour        infil
   254.88889     16.80066
   254.89167     16.80079
   254.89444     16.80092
   254.89722     16.80105
   254.90000     16.80119
   254.90278     16.80132
   254.90556     16.80145
   254.90833     16.80158
   254.91111     16.80171
   254.91389     16.80184
   254.91667     16.80198
   254.91944     16.80211
   254.92222     16.80224
   254.92500     16.80237
   254.92778     16.80250
   254.93056     16.80263
   254.93333     16.80277
   254.93611     16.80290
   254.93889     16.80303
   254.94167     16.80316
   254.94444     16.80329
   254.94722     16.80343
   254.95000     16.80356
   254.95278     16.80369
   254.95556     16.80382
   254.95833     16.80395
   254.96111     16.80408
   254.96389     16.80422
   254.96667     16.80435
   254.96944     16.80448
   254.97222     16.80461
   254.97500     16.80474
   254.97778     16.80487
   254.98056     16.80501
   254.98333     16.80514
   254.98611     16.80527
   254.98889     16.80540
   254.99167     16.80553
   254.99444     16.80566
   254.99722     16.80580
   255.00000     16.80593
   255.00278     16.80606
   255.00556     16.80619
   255.00833     16.80632
   255.01111     16.80645
   255.01389     16.80659
   255.01667     16.80672
   255.01944     16.80685
   255.02222     16.80698
   255.02500     16.80711
   255.02778     16.80724
   255.03056     16.80738
   255.03333     16.80751
   255.03611     16.80764
   255.03889     16.80777
   255.04167     16.80790
   255.04444     16.80803
   255.04722     16.80817
   255.05000     16.80830
   255.05278     16.80843
   255.05556     16.80856
   255.05833     16.80869
   255.06111     16.80882
   255.06389     16.80896
   255.06667     16.80909
   255.06944     16.80922
   255.07222     16.80935
   255.07500     16.80948
   255.07778     16.80962
   255.08056     16.80975
   255.08333     16.80988
   255.08611     16.81001
   255.08889     16.81014
   255.09167     16.81027
   255.09444     16.81041
   255.09722     16.81054
   255.10000     16.81067
   255.10278     16.81080
   255.10556     16.81093
   255.10833     16.81106
   255.11111     16.81120
   255.11389     16.81133
   255.11667     16.81146
   255.11944     16.81159
   255.12222     16.81172
   255.12500     16.81185
   255.12778     16.81199
   255.13056     16.81212
   255.13333     16.81225
   255.13611     16.81238
   255.13889     16.81251
   255.14167     16.81264
   255.14444     16.81278
   255.14722     16.81291
   255.15000     16.81304
   255.15278     16.81317
   255.15556     16.81330
   255.15833     16.81343
   255.16111     16.81357
   255.16389     16.81370
   255.16667     16.81383
   255.16944     16.81396
   255.17222     16.81409
   255.17500     16.81422
   255.17778     16.81436
   255.18056     16.81449
   255.18333     16.81462
   255.18611     16.81475
   255.18889     16.81488
   255.19167     16.81501
   255.19444     16.81515
   255.19722     16.81528
   255.20000     16.81541
   255.20278     16.81554
   255.20556     16.81567
   255.20833     16.81580
   255.21111     16.81594
   255.21389     16.81607
   255.21667     16.81620
   255.21944     16.81633
   255.22222     16.81646
   255.22500     16.81659
   255.22778     16.81673
   255.23056     16.81686
   255.23333     16.81699
   255.23611     16.81712
   255.23889     16.81725
   255.24167     16.81738
   255.24444     16.81752
   255.24722     16.81765
   255.25000     16.81778
   255.25278     16.81791
   255.25556     16.81804
   255.25833     16.81817
   255.26111     16.81831
   255.26389     16.81844
   255.26667     16.81857
   255.26944     16.81870
   255.27222     16.81883
   255.27500     16.81897
   255.27778     16.81910
   255.28056     16.81923
   255.28333     16.81936
   255.28611     16.81949
   255.28889     16.81962
   255.29167     16.81976
   255.29444     16.81989
   255.29722     16.82002
   255.30000     16.82015
   255.30278     16.82028
   255.30556     16.82041
   255.30833     16.82055
   255.31111     16.82068
   255.31389     16.82081
   255.31667     16.82094
   255.31944     16.82107
   255.32222     16.82120
   255.32500     16.82134
   255.32778     16.82147
   255.33056     16.82160
   255.33333     16.82173
   255.33611     16.82186
   255.33889     16.82199
   255.34167     16.82213
   255.34444     16.82226
   255.34722     16.82239
   255.35000     16.82252
   255.35278     16.82265
   255.35556     16.82278
   255.35833     16.82292
   255.36111     16.82305
   255.36389     16.82318
   255.36667     16.82331
   255.36944     16.82344
   255.37222     16.82357
   255.37500     16.82371
   255.37778     16.82384
   255.38056     16.82397
   255.38333     16.82410
   255.38611     16.82423
   255.38889     16.82436
   255.39167     16.82450
   255.39444     16.82463
   255.39722     16.82476
   255.40000     16.82489
   255.40278     16.82502
   255.40556     16.82515
   255.40833     16.82529
   255.41111     16.82542
   255.41389     16.82555
   255.41667     16.82568
   255.41944     16.82581
   255.42222     16.82594
   255.42500     16.82608
   255.42778     16.82621
   255.43056     16.82634
   255.43333     16.82647
   255.43611     16.82660
   255.43889     16.82673
   255.44167     16.82687
   255.44444     16.82700
   255.44722     16.82713
   255.45000     16.82726
   255.45278     16.82739
   255.45556     16.82752
   255.45833     16.82766
   255.46111     16.82779
   255.46389     16.82792
   255.46667     16.82805
   255.46944     16.82818
   255.47222     16.82831
   255.47500     16.82845
   255.47778     16.82858
   255.48056     16.82871
   255.48333     16.82884
   255.48611     16.82897
   255.48889     16.82910
   255.49167     16.82924
   255.49444     16.82937
   255.49722     16.82950
   255.50000     16.82963
   255.50278     16.82976
   255.50556     16.82989
   255.50833     16.83003
   255.51111     16.83016
   255.51389     16.83029
   255.51667     16.83042
   255.51944     16.83055
   255.52222     16.83068
   255.52500     16.83082
   255.52778     16.83095
   255.53056     16.83108
   255.53333     16.83121
   255.53611     16.83134
   255.53889     16.83147
   255.54167     16.83161
   255.54444     16.83174
   255.54722     16.83187
   255.55000     16.83200
   255.55278     16.83213
   255.55556     16.83226
   255.55833     16.83240
   255.56111     16.83253
   255.56389     16.83266
   255.56667     16.83279
   255.56944     16.83292
   255.57222     16.83305
   255.57500     16.83319
   255.57778     16.83332
   255.58056     16.83345
   255.58333     16.83358
   255.58611     16.83371
   255.58889     16.83384
   255.59167     16.83398
   255.59444     16.83411
   255.59722     16.83424
   255.60000     16.83437
   255.60278     16.83450
   255.60556     16.83463
   255.60833     16.83477
   255.61111     16.83490
   255.61389     16.83503
   255.61667     16.83516
   255.61944     16.83529
   255.62222     16.83542
   255.62500     16.83556
   255.62778     16.83569
   255.63056     16.83582
   255.63333     16.83595
   255.63611     16.83608
   255.63889     16.83621
   255.64167     16.83635
   255.64444     16.83648
   255.64722     16.83661
   255.65000     16.83674
   255.65278     16.83687
   255.65556     16.83700
   255.65833     16.83714
   255.66111     16.83727
   255.66389     16.83740
   255.66667     16.83753
   255.66944     16.83766
   255.67222     16.83779
   255.67500     16.83793
   255.67778     16.83806
   255.68056     16.83819
   255.68333     16.83832
   255.68611     16.83845
   255.68889     16.83858
   255.69167     16.83872
   255.69444     16.83885
   255.69722     16.83898
   255.70000     16.83911
   255.70278     16.83924
   255.70556     16.83937
   255.70833     16.83951
   255.71111     16.83964
   255.71389     16.83977
   255.71667     16.83990
   255.71944     16.84003
   255.72222     16.84016
   255.72500     16.84030
   255.72778     16.84043
   255.73056     16.84056
   255.73333     16.84069
   255.73611     16.84082
   255.73889     16.84095
   255.74167     16.84109
   255.74444     16.84122
   255.74722     16.84135
   255.75000     16.84148
   255.75278     16.84161
   255.75556     16.84174
   255.75833     16.84188
   255.76111     16.84201
   255.76389     16.84214
   255.76667     16.84227
   255.76944     16.84240
   255.77222     16.84253
   255.77500     16.84266
   255.77778     16.84280
   255.78056     16.84293
   255.78333     16.84306
   255.78611     16.84319
   255.78889     16.84332
   255.79167     16.84345
   255.79444     16.84359
   255.79722     16.84372
   255.80000     16.84385
   255.80278     16.84398
   255.80556     16.84411
   255.80833     16.84424
   255.81111     16.84438
   255.81389     16.84451
   255.81667     16.84464
   255.81944     16.84477
   255.82222     16.84490
   255.82500     16.84503
   255.82778     16.84517
   255.83056     16.84530
   255.83333     16.84543
   255.83611     16.84556
   255.83889     16.84569
   255.84167     16.84582
   255.84444     16.84596
   255.84722     16.84609
   255.85000     16.84622
   255.85278     16.84635
   255.85556     16.84648
   255.85833     16.84661
   255.86111     16.84675
   255.86389     16.84688
   255.86667     16.84701
   255.86944     16.84714
   255.87222     16.84727
   255.87500     16.84740
   255.87778     16.84754
   255.88056     16.84767
   255.88333     16.84780
   255.88611     16.84793
   255.88889     16.84806
   255.89167     16.84819
   255.89444     16.84833
   255.89722     16.84846
   255.90000     16.84859
   255.90278     16.84872
   255.90556     16.84885
   255.90833     16.84898
   255.91111     16.84912
   255.91389     16.84925
   255.91667     16.84938
   255.91944     16.84951
   255.92222     16.84964
   255.92500     16.84977
   255.92778     16.84991
   255.93056     16.85004
   255.93333     16.85017
   255.93611     16.85030
   255.93889     16.85043
   255.94167     16.85056
   255.94444     16.85070
   255.94722     16.85083
   255.95000     16.85096
   255.95278     16.85109
   255.95556     16.85122
   255.95833     16.85135
   255.96111     16.85149
   255.96389     16.85162
   255.96667     16.85175
   255.96944     16.85188
   255.97222     16.85201
   255.97500     16.85214
   255.97778     16.85227
   255.98056     16.85241
   255.98333     16.85254
   255.98611     16.85267
   255.98889     16.85280
   255.99167     16.85293
   255.99444     16.85306
   255.99722     16.85320
   256.00000     16.85333
   256.00278     16.85346
   256.00556     16.85359
   256.00833     16.85372
   256.01111     16.85385
   256.01389     16.85399
   256.01667     16.85412
   256.01944     16.85425
   256.02222     16.85438
   256.02500     16.85451
   256.02778     16.85464
   256.03056     16.85478
   256.03333     16.85491
   256.03611     16.85504
   256.03889     16.85517
   256.04167     16.85530
   256.04444     16.85543
   256.04722     16.85557
   256.05000     16.85570
   256.05278     16.85583
   256.05556     16.85596
   256.05833     16.85609
   256.06111     16.85622
   256.06389     16.85636
   256.06667     16.85649
   256.06944     16.85662
   256.07222     16.85675
   256.07500     16.85688
   256.07778     16.85701
   256.08056     16.85715
   256.08333     16.85728
   256.08611     16.85741
   256.08889     16.85754
   256.09167     16.85767
   256.09444     16.85780
   256.09722     16.85794
   256.10000     16.85807
   256.10278     16.85820
   256.10556     16.85833
   256.10833     16.85846
   256.11111     16.85859
   256.11389     16.85872
   256.11667     16.85886
   256.11944     16.85899
   256.12222     16.85912
   256.12500     16.85925
   256.12778     16.85938
   256.13056     16.85951
   256.13333     16.85965
   256.13611     16.85978
   256.13889     16.85991
   256.14167     16.86004
   256.14444     16.86017
   256.14722     16.86030
   256.15000     16.86044
   256.15278     16.86057
   256.15556     16.86070
   256.15833     16.86083
   256.16111     16.86096
